characters_araber;Araber
texts_a16_kabine_frau_tasche_mo_ex_2;Examine the suitcase
sequences_a16_kabine_frau_tasche_ex_1#1;[The woman goes to the bag, kneels down, opens the zip, looks inside and remains kneeling (Idle).]
spokentexts_a16_kabine_frau_tasche_ex_1_st_1;Normally I don't carry so many things around. But it would have been suspicious if I'd come aboard with nothing but a rucksack whilst pretending to be the daughter of a wealthy family.
sequences_a16_kabine_frau_tasche_ex_1#3;[The woman sifts through the bag, takes out a small case and opens is. She looks inside. (Idle).]
sequences_a16_kabine_frau_tasche_ex_1#6;[The woman takes the necklace out of the case, puts the case back into her bag and stands up.]
spokentexts_a16_kabine_frau_tasche_ex_1_st_4;I'll take it with me. It'll bring me luck.
spokentexts_a16_kabine_frau_tasche_ex_2_st_1;I always try to carry as few personal items as possible.
spokentexts_a16_kabine_frau_tasche_ex_2_st_2;If my things are ever searched, they won't reveal my true identity.
texts_a16_kabine_frau_triplette_mo_inventar_1;Fake jewel
spokentexts_a16_kabine_frau_triplette_ex_1_st_1;I have no idea where Inch had the fake jewel made. But it's amazing!
spokentexts_a16_kabine_frau_triplette_ex_1_st_2;Even someone with as much experience as I have has to look twice before realizing it's a fake.
texts_a16_kabine_junge_frau_hutschachtel_mo_ex_1;Examine the hat box
spokentexts_a16_kabine_junge_frau_hutschachtel_ex_1_st_1;I don't actually like wearing hats, but they do fit the role.
spokentexts_a16_kabine_junge_frau_hutschachtel_ex_1_st_2;"And I have to admit that the day in London when we shopped for ""Patricia Mayers"" was a lot of fun."
texts_a16_kabine_junge_frau_spiegel_mo_ex_1;Look in the mirror
sequences_a16_kabine_junge_frau_spiegel_ex_1#1;[Young woman gets in position in front of the mirror.]
spokentexts_a16_kabine_junge_frau_spiegel_ex_1_st_1_direction;motiviert
spokentexts_a16_kabine_junge_frau_spiegel_ex_1_st_1;OK then. I am Patricia Mayers. Young attractive, clueless.
spokentexts_a16_kabine_junge_frau_spiegel_ex_1_st_2_direction;eindringlich
spokentexts_a16_kabine_junge_frau_spiegel_ex_1_st_2;I am Patricia Mayers.
sequences_a16_kabine_frau_seq_a16_kabine_frau_erstmalig_betreten#0;[Die Frau kommt rein, schließt die Tür hinter sich. Dann entdeckt sie ihren schlafenden Freund und stellt sich normal hin.]
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_erstmalig_betreten_st_1;He has the enviable talent of being able to sleep anywhere, anytime.
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_erstmalig_betreten_st_2;He once fell asleep on a cable car and only woke up after he'd already gone up the mountain and back down again.
sequences_a16_kabine_frau_seq_a16_kabine_frau_erstmalig_betreten_nach_geheimfach#0;[The woman enters the cabin and closes the door. Then she sees her sleeping boyfriend and stands normal.]
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_erstmalig_betreten_nach_geheimfach_st_1_direction;loud
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_erstmalig_betreten_nach_geheimfach_st_1;Adil?
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_erstmalig_betreten_nach_geheimfach_st_2_direction;from the shower
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_erstmalig_betreten_nach_geheimfach_st_2;In the shower!
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_erstmalig_betreten_nach_geheimfach_st_3_direction;loud
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_erstmalig_betreten_nach_geheimfach_st_3;I found the secret compartment!
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_erstmalig_betreten_nach_geheimfach_st_4_direction;from the shower
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_erstmalig_betreten_nach_geheimfach_st_4;Brilliant! And the jewel?
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_erstmalig_betreten_nach_geheimfach_st_5_direction;loud
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_erstmalig_betreten_nach_geheimfach_st_5;I'm working on it.
sequences_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts#0;[You see the ship from outside, it is bright. Then a fade to the night version of the ship. Text: A little while later...]
sequences_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts#1;[Cut to the woman's cabin, shot to the bed.]
sequences_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts#2;[The young woman sits on the edge of the bed, putting on her earrings (Idle). The shirtless Arabian lays under the cover behind her and looks at her. They are talking to each other (Idle).]
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts_st_1;Inch bothers me.
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts_st_2;He's shown what he's capable of. What if  he finds out about our plan?
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts_st_3;How would he? We're careful.
sequences_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts#6;[The woman has put on her earrings, and now sits a bit crumpled on the bed (Idle).]
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts_st_4_direction;grim
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts_st_4;He's more ruthless than we expected.
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts_st_5;The bomb on the train... I don't want to think about it.
sequences_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts#9;[The Arabian lays his hand soothingly on her back.]
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts_st_6;We need to make sure that we stay calm.
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts_st_7_direction;a bit upset
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts_st_7;You mean that I stay calm?
sequences_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts#12;[The woman stands up, gets in the normal position in front of the bed. The Arabian pulls his hand back, stays in the bed and looks at her.]
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts_st_8_direction;Tenderly cheering
spokentexts_a16_kabine_frau_seq_a16_kabine_frau_start_des_abschnitts_st_8;I'm not worried about you. I know you.
texts_a16_nebendeck_ausgang_hinterdeck_mo_leave_1;Go to the rear
sequences_a16_nebendeck_ausgang_hinterdeck_leave_1#1;[The young woman heads to the afterdeck.]
texts_a16_nebendeck_ausgang_oberdeck_mo_leave_1;Go upstairs
sequences_a16_nebendeck_ausgang_oberdeck_leave_1#1;[The woman begins to go upstairs to the upper deck.]
texts_a16_nebendeck_ausgang_treppensaal_mo_leave_1;Go into the ship
sequences_a16_nebendeck_ausgang_treppensaal_leave_1#1;[The young woman goes onto the landing.]
texts_a16_nebendeck_ausgang_vorderdeck_mo_leave_1;Go to the forecastle
sequences_a16_nebendeck_ausgang_vorderdeck_leave_1#1;[The young woman heads to the forecastle.]
texts_a16_nebendeck_gangway_mo_ex_1;Examine the gangway
spokentexts_a16_nebendeck_gangway_ex_1_st_1;Practicality was definitely placed ahead of design here.
spokentexts_a16_nebendeck_gangway_ex_1_st_2;I guess the Lydia regularly docks at harbors that don't have their own gangways.
spokentexts_a16_nebendeck_gangway_ex_1_st_3;And rather than make passengers climb ladders, they opted for the less beautiful alternative.
sequences_a16_nebendeck_seq_a16_nebendeck_araber_wird_abgefuehrt#0;[The guardsman and the Arabian go downstairs and head to the forecastle.]
spokentexts_a16_nebendeck_seq_a16_nebendeck_araber_wird_abgefuehrt_st_1_direction;accent
spokentexts_a16_nebendeck_seq_a16_nebendeck_araber_wird_abgefuehrt_st_1;What is?
spokentexts_a16_nebendeck_seq_a16_nebendeck_araber_wird_abgefuehrt_st_2_direction;accent
spokentexts_a16_nebendeck_seq_a16_nebendeck_araber_wird_abgefuehrt_st_2;Did nothing!
spokentexts_a16_nebendeck_seq_a16_nebendeck_araber_wird_abgefuehrt_st_3;Inspector Legrand thinks otherwise! Move!
spokentexts_a16_nebendeck_seq_a16_nebendeck_araber_wird_abgefuehrt_st_4_direction;accent
spokentexts_a16_nebendeck_seq_a16_nebendeck_araber_wird_abgefuehrt_st_4;But I have...
sequences_a16_nebendeck_seq_a16_nebendeck_araber_wird_abgefuehrt#5;[Both freeze. A shot was heard.]
spokentexts_a16_nebendeck_seq_a16_nebendeck_araber_wird_abgefuehrt_st_5;Gunshot!
spokentexts_a16_nebendeck_seq_a16_nebendeck_araber_wird_abgefuehrt_st_6;I know that!
spokentexts_a16_nebendeck_seq_a16_nebendeck_araber_wird_abgefuehrt_st_7_direction;in a hurry
spokentexts_a16_nebendeck_seq_a16_nebendeck_araber_wird_abgefuehrt_st_7;Get moving! Into the cell!
sequences_a16_nebendeck_seq_a16_nebendeck_araber_wird_abgefuehrt#9;[The guardsman pushes the Arabian forward.]
spokentexts_a16_nebendeck_seq_a16_nebendeck_araber_wird_abgefuehrt_st_8;Ow!
sequences_a16_nebendeck_seq_a16_nebendeck_betreten_aus_richtung_oberdeck#0;[The young woman walks down the last steps, maybe jumps down the last two steps, or the like. Then takes up the normal position again.]
texts_a16_oberdeck_ausgang_treppe_mo_leave_1;Go downstairs
sequences_a16_oberdeck_ausgang_treppe_leave_1#1;[The young woman begins to go downstairs.]
texts_a16_oberdeck_fahne_mo_ex_1;Examine the flag
texts_a16_oberdeck_fahne_mo_take_1;Take the pole
spokentexts_a16_oberdeck_fahne_ex_1_st_1;No idea what kind of flag this is. But the pole it's attached to could be very useful one day.
spokentexts_a16_oberdeck_fahne_ex_1_st_2;It's about 80cm long and looks quite stable!
sequences_a16_oberdeck_fahne_take_1#1;[The woman takes the pole out of the holder, removes the flag and throws it carelessly into the lifeboat.]
sequences_a16_oberdeck_fahne_take_1#2;[She looks at the pole, maybe whirls it for a moment through the air.]
spokentexts_a16_oberdeck_fahne_take_1_st_1;Yes, it's sturdy. But it's also too cumbersome to carry around.
sequences_a16_oberdeck_fahne_take_1#4;[The woman places the pole next to the funnel.]
texts_a16_oberdeck_holzstab_mo_use_1;Use the pole with...
texts_a16_oberdeck_holzstab_mo_used_mit_badetuch_1__2;Tie the bath towel the around wooden pole
spokentexts_a16_oberdeck_holzstab_ex_1_st_1;Something tells me that this will be very useful. I just don't know how yet.
spokentexts_a16_oberdeck_holzstab_ex_2_st_1;Maybe I can use this later...
spokentexts_a16_oberdeck_holzstab_ex_3_st_1;I can use it to get into the cabin-and more importantly, to get back out again!
spokentexts_a16_oberdeck_holzstab_used_mit_badetuch_1_st_1;OK. Let's see...
sequences_a16_oberdeck_holzstab_used_mit_badetuch_1#2;[The woman takes off the bath towel and ties it to the pole. Then she puts the pole back in its place.]
spokentexts_a16_oberdeck_holzstab_used_mit_badetuch_2_st_1;Hmm. I could tie the bath towel around the pole, put the pole across the ventilation shaft and climb down with help of the towel.
spokentexts_a16_oberdeck_holzstab_used_mit_badetuch_2_st_2;Sounds like a plan!
sequences_a16_oberdeck_holzstab_used_mit_badetuch_2#3;[The woman takes off the bath towel and ties it to the pole. Then she puts the pole back in its place.]
texts_a16_oberdeck_lueftungsschacht_mo_ex_1__2;Examine the ventilation shaft
texts_a16_oberdeck_lueftungsschacht_mo_used_mit_halskette_1;Unscrew the cover with the penny
texts_a16_oberdeck_lueftungsschacht_mo_used_mit_holzstab_1;Break the cover open
texts_a16_oberdeck_lueftungsschacht_mo_used_mit_holzstab_2__3;Climb into the ventilation shaft
texts_a16_oberdeck_lueftungsschacht_mo_used_mit_salatzange_1;Unscrew the cover
spokentexts_a16_oberdeck_lueftungsschacht_ex_1_st_1_direction;interested
spokentexts_a16_oberdeck_lueftungsschacht_ex_1_st_1;Hmm...
spokentexts_a16_oberdeck_lueftungsschacht_ex_1_st_2;A classic!
spokentexts_a16_oberdeck_lueftungsschacht_ex_1_st_3;The thief enters through the ventilation shaft... Can it really be that easy?
sequences_a16_oberdeck_lueftungsschacht_ex_1#4;[The woman tries to remove the grid from the funnel but it is screwed on tightly.]
spokentexts_a16_oberdeck_lueftungsschacht_ex_1_st_4_direction;I knew it
spokentexts_a16_oberdeck_lueftungsschacht_ex_1_st_4;No, it can't. The cover is screwed shut.
sequences_a16_oberdeck_lueftungsschacht_ex_2#1;[The woman places her hand on the wall next to the funnel, takes a closer look (Idle).]
sequences_a16_oberdeck_lueftungsschacht_ex_2#2;[Cut. In a close-up you see the slotted-head screws which fix the cover.]
spokentexts_a16_oberdeck_lueftungsschacht_ex_2_st_1;All the first-class cabins have their own ventilation. The shaft might be my best point of entry.
spokentexts_a16_oberdeck_lueftungsschacht_ex_2_st_2;But unfortunately, the cover is screwed shut
sequences_a16_oberdeck_lueftungsschacht_ex_2#5;[The woman pushes herself away from the wall, stands normal again.]
sequences_a16_oberdeck_lueftungsschacht_ex_2#6;[Cut back to the normal view.]
spokentexts_a16_oberdeck_lueftungsschacht_leave_1_st_1;I'm not squeamish. But if there's a rat waiting for me, I'll call the whole thing off!
sequences_a16_oberdeck_lueftungsschacht_leave_1#4;[The woman takes the pole with the bath towel and climbs gracefully into the funnel.]
sequences_a16_oberdeck_lueftungsschacht_leave_1#6;[The woman gracefully climbs into the funnel.]
sequences_a16_oberdeck_lueftungsschacht_leave_2#3;[The woman takes the pole with the bath towel and climbs gracefully into the funnel.]
sequences_a16_oberdeck_lueftungsschacht_leave_2#4;[Continues in the cabin of the baroness, funnel-shot.]
spokentexts_a16_oberdeck_lueftungsschacht_leave_2_st_1;I still haven't found a way to get back into the ventilation shaft from the cabin.
spokentexts_a16_oberdeck_lueftungsschacht_leave_2_st_2;I'd need something like a rope and a way to tie it to the shaft.
sequences_a16_oberdeck_lueftungsschacht_leave_3#1;[The woman gracefully climbs into the funnel.]
sequences_a16_oberdeck_lueftungsschacht_leave_3#2;"[Continues with the sequence ""cabin_baroness_enter"" (the funnel-location is skipped from now on).]"
spokentexts_a16_oberdeck_lueftungsschacht_leave_4_st_1;No. It doesn't make sense whilst I don't know at least three of the animal symbols. And I'm not going to find the solution in there.
sequences_a16_oberdeck_lueftungsschacht_leave_5#11;[The woman climbs into the funnel.]
sequences_a16_oberdeck_lueftungsschacht_leave_5#12;"[Continues in the cabin of the baroness, sequence ""corpse found"".]"
spokentexts_a16_oberdeck_lueftungsschacht_used_mit_halskette_1_st_1;The penny might be the right size...
sequences_a16_oberdeck_lueftungsschacht_used_mit_halskette_1#2;[The woman takes out the necklace, fiddles with it. She pockets the necklace again, has the penny in her hand.]
sequences_a16_oberdeck_lueftungsschacht_used_mit_halskette_1#3;[From now on the necklace appears in the inventory without the penny.]
sequences_a16_oberdeck_lueftungsschacht_used_mit_halskette_1#4;[The woman places her hand on the wall next to the funnel, takes a closer look (Idle).]
sequences_a16_oberdeck_lueftungsschacht_used_mit_halskette_1#5;[Cut. In a close-up you see the slotted-head screws which fix the cover.]
sequences_a16_oberdeck_lueftungsschacht_used_mit_halskette_1#6;[The woman sticks the penny into the groove and tries to turn it. First with one hand, then with both hands. It doesn't move.]
spokentexts_a16_oberdeck_lueftungsschacht_used_mit_halskette_1_st_2_direction;effort
spokentexts_a16_oberdeck_lueftungsschacht_used_mit_halskette_1_st_2;Hmmgh!
sequences_a16_oberdeck_lueftungsschacht_used_mit_halskette_1#8;[Cut back into the normal view.]
sequences_a16_oberdeck_lueftungsschacht_used_mit_halskette_1#9;[The woman pushes herself away from the wall, pockets the penny and stands there normal again.]
spokentexts_a16_oberdeck_lueftungsschacht_used_mit_holzstab_1_st_1;No... There's no gap to put the pole in. I can't force the cover open.
spokentexts_a16_oberdeck_lueftungsschacht_used_mit_holzstab_2_st_1;The pole alone won't help me in there.
spokentexts_a16_oberdeck_lueftungsschacht_used_mit_holzstab_3_st_1;Here goes nothing.
sequences_a16_oberdeck_lueftungsschacht_used_mit_holzstab_3#2;[The woman takes the pole with the bath towel and climbs gracefully into the funnel.]
spokentexts_a16_oberdeck_lueftungsschacht_used_mit_penny_1_st_1;No. I can't turn the penny with my bare hands. I can only grip it with two fingers-that's not enough!
spokentexts_a16_oberdeck_lueftungsschacht_used_mit_salatzange_1_st_1;All right.
sequences_a16_oberdeck_lueftungsschacht_used_mit_salatzange_1#2;[The young woman takes the salad tongs and the penny out of her bag, fixes the penny and places it carefully on the screw.]
sequences_a16_oberdeck_lueftungsschacht_used_mit_salatzange_1#3;[Cut to close-up.]
sequences_a16_oberdeck_lueftungsschacht_used_mit_salatzange_1#4;[One hand on the left, the other hand on the right of the salad tongs she is unscrewing the grid of the funnel and with it removing the screws. She changes her grip, continues unscrewing.]
sequences_a16_oberdeck_lueftungsschacht_used_mit_salatzange_1#5;[Because it's easier now, she removes the tongs (they have disappeared) and continues to release the screws with her fingers.]
sequences_a16_oberdeck_lueftungsschacht_used_mit_salatzange_1#6;[Cut back.]
spokentexts_a16_oberdeck_lueftungsschacht_used_mit_salatzange_1_st_2;That's it!
sequences_a16_oberdeck_lueftungsschacht_used_mit_salatzange_1#8;[The hatch opens like a door and can be opened up to the wall.]
spokentexts_a16_oberdeck_lueftungsschacht_used_mit_salatzange_1_st_3;I just hope that this is the right shaft!
texts_a16_oberdeck_tuer_mo_ex_1__2;Examine the door
spokentexts_a16_oberdeck_tuer_ex_1_st_1;Two handsome sailors are standing at the table and studying a marine map.
spokentexts_a16_oberdeck_tuer_ex_1_st_2;Good thing they're busy - I can have a look around without being disturbed.
spokentexts_a16_oberdeck_tuer_ex_2_st_1;If someone leaves the bridge, I'll pretend to be stargazing.
spokentexts_a16_oberdeck_tuer_ex_2_st_2;And if that doesn't work, I'll just turn on the charm.
sequences_a16_oberdeck_seq_a07_oberdeck_betreten#0;[The young woman walks up the last few stairs and stands normal again]
sequences_a16_oberdeck_seq_a07_oberdeck_ende_des_abschnitts#0;[You see the scene from the observer's view in his hiding place.]
sequences_a16_oberdeck_seq_a07_oberdeck_ende_des_abschnitts#1;[You can hear a muted shot.]
sequences_a16_oberdeck_seq_a07_oberdeck_ende_des_abschnitts#2;[Ohi and the inspector cringe.]
spokentexts_a16_oberdeck_seq_a07_oberdeck_ende_des_abschnitts_st_1;What was that?
spokentexts_a16_oberdeck_seq_a07_oberdeck_ende_des_abschnitts_st_2;A gunshot!
spokentexts_a16_oberdeck_seq_a07_oberdeck_ende_des_abschnitts_st_3;It came from one of the cabins!
sequences_a16_oberdeck_seq_a07_oberdeck_ende_des_abschnitts#6;[The doctor and the inspector start to run. Ohi also turns around in a hurry, but almost falls down. He has to pause and collect himself before he can follow the others.]
sequences_a16_oberdeck_seq_a07_oberdeck_ende_des_abschnitts#7;[Cut back to the normal view. For a moment nothing happens...]
sequences_a16_oberdeck_seq_a07_oberdeck_ende_des_abschnitts#8;[But then the butler leaves his hideout. Crushes a cigarette butt in his hands.]
sequences_a16_oberdeck_seq_a07_oberdeck_ende_des_abschnitts#9;[Cut to his face.]
sequences_a16_oberdeck_seq_a07_oberdeck_ende_des_abschnitts#10;[You see the pure hate in his face.]
sequences_a16_oberdeck_seq_a07_oberdeck_ende_des_abschnitts#11;[End of the chapter.]
sequences_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt#2;[Cut. You see them both from a different perspective. The camera films out of the view of the person that watches the Arabian from the hiding place. The camera moves a bit back and forth etc..]
sequences_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt#4;[The young woman nervously leaves the funnel. The Arabian steps over to her and at first she is frightened, until she recognises him.]
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_1_direction;scared, nervous
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_1;Adil!
sequences_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt#6;[Cut to the normal view.]
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_2_direction;shocked
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_2;What happened?
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_3_direction;scared, nervous
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_3;The baroness! Blood everywhere!
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_4_direction;shocked
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_4;But who?
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_5_direction;nervous
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_5;I don't know! Inch?
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_6;That doesn't make any sense!
sequences_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt#12;[Steps can be heard from downstairs. Somebody is going upstairs. The Arabian signals to his girlfriend and offers her a leg-up. They quickly escape to the roof.]
sequences_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt#13;[The Arabian closes the grid and acts like he wants to escape as well. Then the inspector is already behind him, threatening him with his gun (Idle).]
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_7_direction;loud, threatening
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_7;Don't move!
sequences_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt#15;[The Arabian ends his attempt to escape, gets in position with raised hands (Idle).]
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_8_direction;loud shouting
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_8;ZELLNER? UP HERE!
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_9;We've got our shadow. Who are you?
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_10_direction;with accent
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_10;I do nothing. Me crew!
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_11;Sure you are.
sequences_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt#20;[The inspector glances around, but also looks at the funnel.]
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_12;What are you doing here?
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_13_direction;with accent
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_13;Just fresh air. Fffffff-ahhh.
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_14_direction;sarcastically
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_14;...sure. You just wanted to get a breath of fresh air. 
sequences_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt#24;[Ohi and the doctor go upstairs and stand still when they arrive.]
sequences_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt#25;[The Inspector briefly looks over his shoulder at Ohi.]
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_15;Zellner, look who we have here.
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_16;Well, if that's not our shadow.
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_17;And our stowaway.
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_18;Were you recently travelling via trunk?
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_19_direction;strong accent
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_19;I... nothing.
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_20;He claims to be part of the crew, just wanted to get some fresh air.
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_21;Oh, sure. And you obviously didn't attack me either, did you?
sequences_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt#33;[Cut to the stairs.]
sequences_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt#34;[The guardsman hurries upstairs, barely breathing.]
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_22;Understood. Take him to the detention cell, Robert.
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_23;We'll talk later, my friend.
sequences_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt#37;[The Arabian goes to the guardsman lowering his arms and hanging his head.]
sequences_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt#38;[The guardsman welcomes the Arabian, both begin to go down the stairs.]
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_24;The baroness won't open her door, sir!
texts_a16_salon_ausgang_hinterdeck_mo_leave_1;Go to the afterdeck
texts_a16_salon_ausgang_tuer_mo_leave_1;Leave the saloon
sequences_a16_salon_ausgang_tuer_leave_1#1;[Ohi pushes the door open while he is walking away, he leaves the scene.]
texts_a16_salon_geiger_und_kapitaen_mo_ex_1__2;Look at Captain DiConti and David Kreutzer
texts_a16_salon_geiger_und_kapitaen_mo_talk_mit_1;Talk to Captain DiConti and David Kreutzer
spokentexts_a16_salon_geiger_und_kapitaen_ex_1_st_1;I'm not an expert. But I think that Mr. Kreutzer really is a very skilled violinist.
spokentexts_a16_salon_geiger_und_kapitaen_ex_1_st_2;At least, I liked it and the captain was certainly smitten.
spokentexts_a16_salon_geiger_und_kapitaen_ex_2_st_1;Hmm. There seems to be tension between the violinist and the writer.
spokentexts_a16_salon_geiger_und_kapitaen_ex_2_st_2;I'd better not get involved.
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_1;Excuse me, gentlemen?
sequences_a16_salon_geiger_und_kapitaen_talk_mit_1#2;[Both stop talking, look at the woman (Idle).]
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_2_direction;loud
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_2;She can't have meant you, Mr. Kreutzer!
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_3_direction;loud to writer, edgy
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_3;Why don't you just let me have a conversation with the young lady?
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_4_direction;anxious
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_4;I just wanted...
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_5_direction;loud
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_5;Did you count the rings on your fingers, my dear?
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_6_direction;edgy
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_6;I think I'm going to stretch my legs.
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_7;But Mr. Kreutzer, please stay. You simply must tell me more about your wonderful violin!
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_8_direction;edgy, hardly controlled
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_8;If you insist.
sequences_a16_salon_geiger_und_kapitaen_talk_mit_1#10;[Both turn back again and leave the woman alone.]
texts_a16_salon_salatzange_mo_ex_1;Examine the salad tongs
texts_a16_salon_salatzange_mo_inventar_1;Salad tongs
texts_a16_salon_salatzange_mo_inventar_2;Improvised screwdriver
spokentexts_a16_salon_salatzange_ex_1_st_1;Wooden salad tongs...
spokentexts_a16_salon_salatzange_ex_1_st_2;Just small enough to carry around unseen.
sequences_a16_salon_salatzange_ex_1#3;[The woman takes the salad tongs, puts them into her bag.]
spokentexts_a16_salon_salatzange_ex_2_st_1;The salad tongs won't be missed until breakfast.
spokentexts_a16_salon_salatzange_ex_3_st_1;I jammed a penny in between the tongs. If I hold the tongs at both ends, I can apply a lot of force!
sequences_a16_salon_seq_a16_salon_betreten#0;[The door slowly closes behind the woman while she is standing in the room.]
sequences_a16_salon_seq_a16_salon_betreten#1;[Could you probably do this as a background animation to avoid the player having to wait every time?]
sequences_a16_salon_seq_a16_salon_konzert#0;[Close up to the young woman as she enters the location. You DON'T see whether she comes from the front or the back. You hear the sound of the violin.]
sequences_a16_salon_seq_a16_salon_konzert#1;[The young woman pauses, interested, listens to the music.]
