characters_araber;Araber
spokentexts_a20_rabennest_ausgang_dach_leave_1_st_2;Plus vite ce sera fait, plus vite je pourrai oublier toute cette histoire.
sequences_a20_rabennest_ausgang_dach_leave_2#1;[The Arab turns toward the secret door.]
spokentexts_a20_rabennest_ausgang_dach_leave_2_st_1_direction;sarcastic
spokentexts_a20_rabennest_ausgang_dach_leave_2_st_1;J'apprécie votre détermination ! Mais chaque chose en son temps. Commençons par les menottes !
sequences_a20_rabennest_ausgang_dach_leave_2#3;[The Arab turns back.]
texts_a20_rabennest_ausgang_keller_mo_leave_1__2;Descendre
texts_a20_rabennest_ausgang_keller_mo_leave_2;Fuir !
texts_a20_rabennest_ausgang_keller_mo_use_1;Examiner la trappe
spokentexts_a20_rabennest_ausgang_keller_ex_1_st_1;D'après les plans, les escaliers mènent du grenier vers la cave secrète...
sequences_a20_rabennest_ausgang_keller_leave_1#1;[The Arab starts to descend the stairs.]
sequences_a20_rabennest_ausgang_keller_leave_1#2;[While he still goes fade out. Next in the basement.]
sequences_a20_rabennest_ausgang_keller_leave_2#1;[The Arab looks inconspicuous to the hatch. The Butler notes that, following his gaze.]
spokentexts_a20_rabennest_ausgang_keller_leave_2_st_1;Tsk-tsk-tsk.
spokentexts_a20_rabennest_ausgang_keller_leave_2_st_2;Vous abandonneriez votre petite amie ici ? Seule avec moi ?
spokentexts_a20_rabennest_ausgang_keller_leave_2_st_3_direction;determined
spokentexts_a20_rabennest_ausgang_keller_leave_2_st_3;Jamais.
sequences_a20_rabennest_ausgang_keller_use_1#1;[The Arab opens  the door to the stairs, looks down briefly.]
texts_a20_rabennest_character_butler_mo_talk_mit_1__2;Apaiser Inch.
texts_a20_rabennest_character_butler_mo_used_mit_handschellen_1;Essayer de maîtriser Inch et de le ligoter
spokentexts_a20_rabennest_character_butler_ex_1_st_1;On dirait que nous vous avons sous-estimé, Inch.
spokentexts_a20_rabennest_character_butler_ex_1_st_2;Une belle idiotie ! Vous auriez dû faire preuve de plus de bon sens.
spokentexts_a20_rabennest_character_butler_talk_mit_1_st_1;Vous pouvez baisser votre arme. Je vais vous obéir.
spokentexts_a20_rabennest_character_butler_talk_mit_1_st_2;Je pourrais vous croire. Ou je pourrais garder mon arme sur vous et ÊTRE SÛR que vous allez m'obéir.
spokentexts_a20_rabennest_character_butler_talk_mit_1_st_3;Si cela ne vous dérange pas ?
sequences_a20_rabennest_character_butler_talk_mit_1#4;[The Butler waved briefly with his pistol in the direction of women.]
spokentexts_a20_rabennest_character_butler_talk_mit_2_st_1;Ne peut-on pas...
spokentexts_a20_rabennest_character_butler_talk_mit_2_st_2_direction;annoyed, threatening
spokentexts_a20_rabennest_character_butler_talk_mit_2_st_2;Vous pouvez attacher votre petite amie à la chaise, voilà ce que vous pouvez faire.
sequences_a20_rabennest_character_butler_talk_mit_2#3;[The butler raises threatening his gun.]
sequences_a20_rabennest_character_butler_used_mit_handschellen_1#1;[The Arab looks at the handcuffs, then to the Butler.]
spokentexts_a20_rabennest_character_butler_used_mit_handschellen_1_st_1;N'y pensez même pas. Vous jouez avec sa vie.
sequences_a20_rabennest_character_butler_used_mit_handschellen_1#3;[The butler raises threatening his gun.]
texts_a20_rabennest_character_frau_mo_ex_1;Regarder Pat
texts_a20_rabennest_character_frau_mo_used_mit_handschellen_1;Attacher Patricia à la chaise
spokentexts_a20_rabennest_character_frau_ex_1_st_1_direction;mendicant
spokentexts_a20_rabennest_character_frau_ex_1_st_1;S'il vous plait, ne lui faites pas de mal. Je vous en prie !
spokentexts_a20_rabennest_character_frau_ex_1_st_2_direction;strict commanding
spokentexts_a20_rabennest_character_frau_ex_1_st_2;Les menottes. Maintenant !
sequences_a20_rabennest_character_frau_used_mit_handschellen_1#1;[The Arab slowly takes on the handcuffs, but he looks at the butler as long as he can. Then he turns to the woman.]
spokentexts_a20_rabennest_character_frau_used_mit_handschellen_1_st_1;Je suis désolé.
sequences_a20_rabennest_character_frau_used_mit_handschellen_1#3;[The Arab grabs her with his free hand under her arm. She gets up, turns to him. Together they walk towards the chair.]
spokentexts_a20_rabennest_character_frau_used_mit_handschellen_1_st_2_direction;Sobbing, whimpering
spokentexts_a20_rabennest_character_frau_used_mit_handschellen_1_st_2;*sanglote*
sequences_a20_rabennest_character_frau_used_mit_handschellen_1#5;[Closeup cut behind the chair.]
sequences_a20_rabennest_character_frau_used_mit_handschellen_1#6;[The woman sits down, lets her hands fall. The Arab puts her the handcuffs on.]
sequences_a20_rabennest_character_frau_used_mit_handschellen_1#7;[He bends down, to secure the other clamp at the chair. Here, their heads comes very closely.]
spokentexts_a20_rabennest_character_frau_used_mit_handschellen_1_st_3_direction;whisper
spokentexts_a20_rabennest_character_frau_used_mit_handschellen_1_st_3;Je t'aime.
sequences_a20_rabennest_character_frau_used_mit_handschellen_1#9;[The second clamp closes, the Arab gets up.]
sequences_a20_rabennest_character_frau_used_mit_handschellen_1#10;[Cut back.]
sequences_a20_rabennest_character_frau_used_mit_handschellen_1#11;[The Arab stands up normally, the young woman is sitting from now on to the chair, bound.]
spokentexts_a20_rabennest_character_frau_used_mit_handschellen_1_st_4_direction;open end
spokentexts_a20_rabennest_character_frau_used_mit_handschellen_1_st_4;Regardez la. Gardez cette scène dans votre mémoire. Si vous essayez de me doubler...
texts_a20_rabennest_dachpappe_mo_ex_1;Examiner la bobine
texts_a20_rabennest_dachpappe_mo_ex_2;Examiner le papier goudronné
texts_a20_rabennest_dachpappe_mo_used_mit_gluehbirne;Utiliser l'ampoule avec le papier goudronné
spokentexts_a20_rabennest_dachpappe_ex_1_st_1;Je crois que c'est du papier goudronné.
spokentexts_a20_rabennest_dachpappe_ex_1_st_2;Il doit être utilisé pour boucher tous ces trous dans la toiture.
spokentexts_a20_rabennest_dachpappe_ex_2_st_1;Un gros rouleau de papier goudronné. Probablement rangé ici il y a des décennies et complètement oublié depuis.
spokentexts_a20_rabennest_dachpappe_used_mit_a20_keller_gluehbirne_st_1_direction;thoughtfully
spokentexts_a20_rabennest_dachpappe_used_mit_a20_keller_gluehbirne_st_1;Hmm. Peut être que je peux...
sequences_a20_rabennest_dachpappe_used_mit_a20_keller_gluehbirne#2;[The Arab gets out the light bulb, considers the rusted contact at the top and then pulls it back and forth over the roof..]
sequences_a20_rabennest_dachpappe_used_mit_a20_keller_gluehbirne#3;[He then looks back down at the contact.]
spokentexts_a20_rabennest_dachpappe_used_mit_a20_keller_gluehbirne_st_2;Oui ! Je peux l'utiliser pour enlever la rouille !
sequences_a20_rabennest_dachpappe_used_mit_a20_keller_gluehbirne#5;[The Arab pulls the bulb a few more times on the tar paper back and forth, he looks briefly on the contact and puts the bulb back on.]
spokentexts_a20_rabennest_dachpappe_used_mit_a20_keller_gluehbirne_st_3;Ça devrait être bon.
texts_a20_rabennest_funkausruestung_mo_ex_1__2;Examiner l'équipement
spokentexts_a20_rabennest_funkausruestung_ex_1_st_1;"Du vieil équipement technique... Inch a mentionné un ""mouvement clandestin"" opérant dans le musée durant la guerre."
spokentexts_a20_rabennest_funkausruestung_ex_2_st_1;Ça aurait pu être une installation radio. Aussi haut, au dessus de la ville, ça aurait été l'endroit parfait.
texts_a20_rabennest_gluehbirne_kabel_mo_inventar_1;Lampe
texts_a20_rabennest_gluehbirne_kabel_mo_inventar_2;Lampe avec les fils dénudés
texts_a20_rabennest_gluehbirne_kabel_mo_used_mit_messer_1;Enlever l'isolation
sequences_a20_rabennest_gluehbirne_kabel_ex_1#1;[The Arab lifts the lamp, which he has in his hand, and considers it.]
spokentexts_a20_rabennest_gluehbirne_kabel_ex_1_st_1;Une ampoule, une douille et un morceau de câble isolé.
spokentexts_a20_rabennest_gluehbirne_kabel_ex_1_st_2;Ce ne sont pas ceux dont j'ai l'habitude. Ces trucs ont été fabriqués dans les années trente.
sequences_a20_rabennest_gluehbirne_kabel_ex_1#4;[The Arab let the lamp down again.]
spokentexts_a20_rabennest_gluehbirne_kabel_ex_2_st_1;J'ai enlevé l'isolation et dénudé les fils. C'est bien parti !
sequences_a20_rabennest_gluehbirne_kabel_used_mit_a20_rabennest_messer#1;[The Arab gets his knife out of his pocket and looks at the lamp, which he has in his hand.]
spokentexts_a20_rabennest_gluehbirne_kabel_used_mit_a20_rabennest_messer_st_1;Je devrais pouvoir enlever l'isolation avec le couteau...
sequences_a20_rabennest_gluehbirne_kabel_used_mit_a20_rabennest_messer#3;[The Arab cuts with the knife a little bit of isolation of the wire, so that at the end two bare wire ends remain.]
texts_a20_rabennest_handschellen_mo_benuzen_1;Utiliser les menottes avec...
spokentexts_a20_rabennest_handschellen_ex_1_st_1;Je suis désolé, Patricia...
texts_a20_rabennest_lampe_mo_benutz_mit_messer;Couper le câble
texts_a20_rabennest_lampe_mo_ex_1__2a__2b__3;Examiner la lampe
texts_a20_rabennest_lampe_mo_take_1;Dévisser l'ampoule
spokentexts_a20_rabennest_lampe_ex_1_st_1;Les câbles n'ont pas l'air aux normes. Ils détournaient probablement l'électricité du musée.
spokentexts_a20_rabennest_lampe_ex_2a_st_1;Peut être que l'ampoule fonctionne encore. Mais il y a déjà suffisamment de lumière ici.
spokentexts_a20_rabennest_lampe_ex_2b_st_1;Il y a assez de lumière qui passe à travers les trous du toit. Je n'ai pas besoin d'allumer la lampe.
spokentexts_a20_rabennest_lampe_ex_3_st_1;Je n'ai pas besoin de lumière artificielle ici, mais ça me serait bien utile dans la cave !
spokentexts_a20_rabennest_lampe_take_1_st_1;Prendre seulement l'ampoule n'a pas de sens. Il n'y a même pas de douille dans la cave.
spokentexts_a20_rabennest_lampe_used_mit_a20_rabennest_messer_st_1;Ça pourrait être utile !
sequences_a20_rabennest_lampe_used_mit_a20_rabennest_messer#4;[The Arab pulls out his knife and cuts the cable about 20cm away from the socket.]
sequences_a20_rabennest_lampe_used_mit_a20_rabennest_messer#5;[Then he puts away his knife.]
sequences_a20_rabennest_lampe_used_mit_a20_rabennest_messer#6;[The Arab has from now on the lamb in his hand.]
texts_a20_rabennest_tasche_mo_ex_1;Examiner le sac
spokentexts_a20_rabennest_tasche_ex_1_st_1;Qu'y a-t-il dans le sac ?
spokentexts_a20_rabennest_tasche_ex_1_st_2;Nous y reviendrons.
spokentexts_a20_rabennest_tasche_ex_1_st_3;Les menottes. MAINTENANT.
sequences_a20_rabennest_tasche_ex_1#4;[The butler raises threatening his gun.]
sequences_a20_rabennest_seq_a20_rabennest_betreten_erstmalig#0;[The Arab is coming through the secret door from the roof into the Raven's Nest. He looks around.]
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_erstmalig_st_1;Je suis dans le musée. Enfin, d'une certaine façon.
sequences_a20_rabennest_seq_a20_rabennest_betreten_erstmalig#2;[The player takes control.]
sequences_a20_rabennest_seq_a20_rabennest_betreten_gruppe#0;[The woman comes up the stairs stumbled. She stumbles a bit, drops the bag..]
sequences_a20_rabennest_seq_a20_rabennest_betreten_gruppe#1;[The Arab is behind her, wants to help her, but there already appears the butler in the hatch and aims his gun at the two.]
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_1_direction;We let this be!
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_1;Eh eh eh !
sequences_a20_rabennest_seq_a20_rabennest_betreten_gruppe#3;[The Butler is waving the Arab with the gun aside, he wants him to go a little further away from the woman. The Arab has no choice. He raises calm his hands and goes back a little.]
sequences_a20_rabennest_seq_a20_rabennest_betreten_gruppe#4;[The woman turns frightened to the Butler, remains like this (idle). The Arab remains there with slightly raised hands(idle).]
sequences_a20_rabennest_seq_a20_rabennest_betreten_gruppe#5;[The butler comes out of the hole, he threatens the Arab with the gun.]
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_2_direction;slightly out of breath
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_2;Et maintenant ?
sequences_a20_rabennest_seq_a20_rabennest_betreten_gruppe#7;[The Butler grabs into his pocket, pulls out some handcuffs. He throws them before the  Arab on the floor.]
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_3;Attachez la à la chaisse.
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_4_direction;panic
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_4;Non !
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_5_direction;anxious
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_5;Patricia !
sequences_a20_rabennest_seq_a20_rabennest_betreten_gruppe#11;[The woman to pass the Butler to the hatch. But he stops her. They collide.]
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_6_direction;Screams in panic and despair
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_6;Ahh ! Ahh ! NON !
sequences_a20_rabennest_seq_a20_rabennest_betreten_gruppe#13;[The butler takes two seconds before he has the situation under control. He finds a safe stand and pushes it back powerfully into the room.]
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_7;ÇA SUFFIT !
sequences_a20_rabennest_seq_a20_rabennest_betreten_gruppe#15;[The woman begins to cry, hids the face behind her hands. The Arab wants to help her, but the Butler is pointing his gun at him. The Arab gives up, stands there again with raised hands.]
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_8;Vous avez une seule et unique chance de sortir d'ici vivants.
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_9_direction;emphasizes each word
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_9;Faites - ce - que - je - vous - dis.
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_gruppe_st_10;Attachez la à la chaise.
sequences_a20_rabennest_seq_a20_rabennest_betreten_keller#0;[The Arab is coming up the last steps, stands up to normal.]
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_keller_st_1_direction;slight breath, he comes up stairs
spokentexts_a20_rabennest_seq_a20_rabennest_betreten_keller_st_1;Pfiu !
sequences_a20_rabennest_seq_a20_rabennest_betreten_keller#2;[The player takes control.]
texts_a20_schatzkammer_ausgang_eingangsbereich_mo_ex_1;Examiner la sortie
spokentexts_a20_schatzkammer_ausgang_eingangsbereich_ex_1_st_1_direction;tense
spokentexts_a20_schatzkammer_ausgang_eingangsbereich_ex_1_st_1;Quelqu'un pourrait revenir d'un moment à l'autre et là je serai bien embêté.
spokentexts_a20_schatzkammer_ausgang_eingangsbereich_ex_1_st_2_direction;tense
spokentexts_a20_schatzkammer_ausgang_eingangsbereich_ex_1_st_2;Je dois me dépêcher !
texts_a20_schatzkammer_kamera_mo_ex_1_2;Examiner la caméra
texts_a20_schatzkammer_kamera_mo_used_mit_stoffbeutel_1;Couvrir l'objectif
spokentexts_a20_schatzkammer_kamera_ex_1a_st_1;La caméra a vue sur la pièce toute entière et je n'ai pas de masque !
spokentexts_a20_schatzkammer_kamera_ex_1b_st_1;Je dois la désactiver, mais comment ?
spokentexts_a20_schatzkammer_kamera_ex_2_st_1;La caméra est inoffensive maintenant.
sequences_a20_schatzkammer_kamera_used_mit_stoffbeutel#1;[The Arab is sneaking to the camera, pulls out the bag and keeps it just below the lens.]
spokentexts_a20_schatzkammer_kamera_used_mit_stoffbeutel_st_1;Il n'y a plus qu'à espérer qu'Inch ait assommé le garde dans la salle de sécurité. Sinon il va vite venir vérifier la caméra.
spokentexts_a20_schatzkammer_kamera_used_mit_stoffbeutel_st_2;C'est parti.
sequences_a20_schatzkammer_kamera_used_mit_stoffbeutel#4;[The Arab puts the cloth bag over the camera, he hid so the entire lens.]
texts_a20_schatzkammer_seil_mo_use_1a__1b__2;Descendre dans la salle au trésor
texts_a20_schatzkammer_seil_mo_use_3;Quitter la salle au trésor
spokentexts_a20_schatzkammer_seil_ex_1_st_1;Une bonne corde. Elle a tenu le choc lors de la descente et elle devrait me permettre de ressortir d'ici quand j'aurai terminé.
spokentexts_a20_schatzkammer_seil_use_1a_st_1;Si je descends maintenant mon visage sera à la une de tous les journaux du pays !
spokentexts_a20_schatzkammer_seil_use_1b_st_1;Non, je dois d'abord désactiver la caméra !
sequences_a20_schatzkammer_seil_use_2#1;[The Arab checks if all is okay, takes the rope in his hand.]
spokentexts_a20_schatzkammer_seil_use_2_st_1;C'est maintenant ou jamais.
sequences_a20_schatzkammer_seil_use_2#3;[The Arab let drop the rope into the treasure room and climbs into it.]
spokentexts_a20_schatzkammer_seil_use_3_st_1;Si près du but ? Sûrement pas.
texts_a20_schatzkammer_staender_mo_ex_1;Examiner le cordon
texts_a20_schatzkammer_staender_mo_use_1;Utiliser le pied en métal avec...
spokentexts_a20_schatzkammer_staender_ex_1_st_1;Ce cordon ne s'applique pas aux cambrioleurs.
sequences_a20_schatzkammer_staender_use_1#1;[After clicking the stand is attached to the cursor and can be used with other things in the location.]
texts_a20_schatzkammer_vitrine_mo_ex_1a__1b__2;Examiner la vitrine contenant l'Oeil du Sphinx
texts_a20_schatzkammer_vitrine_mo_ex_3;Examiner la vitre avec le chewing-gum
texts_a20_schatzkammer_vitrine_mo_ex_4;Examiner le diamant avec le chewing-gum
texts_a20_schatzkammer_vitrine_mo_used_mit_diamant_1a__1b;Faire un trou dans la vitre pare-balles
texts_a20_schatzkammer_vitrine_mo_used_mit_diamant_2;Appuyer le diamant sur le chewing-gum
texts_a20_schatzkammer_vitrine_mo_used_mit_kaugummi;Coller le chewing-gum sur la vitre
texts_a20_schatzkammer_vitrine_mo_used_mit_staender_1;Briser la vitre pare-balles
texts_a20_schatzkammer_vitrine_mo_used_mit_staender_2;Frapper le diamant
spokentexts_a20_schatzkammer_vitrine_ex_1_st_1;Si j'étais un touriste je n'aurais d'yeux que pour le joyau. En tant que cambrioleur par contre, je suis plus intéressé par la vitre pare-balle.
spokentexts_a20_schatzkammer_vitrine_ex_1_st_2;Environ un centimètre d'épaisseur... Aucun coupe-verre ne pourrait en venir à bout.
spokentexts_a20_schatzkammer_vitrine_ex_2_st_1;Bon alors. Du verre pare-balles. Comment m'en débarrasser ?
spokentexts_a20_schatzkammer_vitrine_ex_3_st_1;Même si je ne peux pas la briser j'ai au moins réussi à la défigurer.
spokentexts_a20_schatzkammer_vitrine_ex_4_st_1;Le chewing-gum maintient la pointe du diamant sur le verre pare-balles... Ça part bien !
spokentexts_a20_schatzkammer_vitrine_used_mit_diamant_1a_st_1;Évidemment, le diamant peut couper du verre et même le verre pare-balles est moins solide qu'un diamant.
spokentexts_a20_schatzkammer_vitrine_used_mit_diamant_1a_st_2;Mais le diamant est minuscule ! Je peux à peine le tenir et j'ia besoin de faire plus qu'une simple égratignure sur le vitre !
spokentexts_a20_schatzkammer_vitrine_used_mit_diamant_1b_st_1;Je ne peux pas couper la vitre avec le diamant.
spokentexts_a20_schatzkammer_vitrine_used_mit_diamant_1b_st_2;Faire un trou suffisamment profond me prendrait des heures.
sequences_a20_schatzkammer_vitrine_used_mit_diamant_2#1;[The Arab presses the diamond in the chewing gum composition on the glass.]
spokentexts_a20_schatzkammer_vitrine_used_mit_diamant_2_st_1;Je vais appuyer le diamant sur le chewing-gum... en orientant la pointe vers la vitre.
sequences_a20_schatzkammer_vitrine_used_mit_kaugummi#1;[The Arab grabs in his mouth and pulls out the gum. Then he stuck it in the middle of the glass.]
spokentexts_a20_schatzkammer_vitrine_used_mit_staender_1_st_1;C'est peine perdue !
spokentexts_a20_schatzkammer_vitrine_used_mit_staender_1_st_2;Je pourrais taper sur la vitre avec de larges objets toute la journée sans lui faire la moindre égratignure.
sequences_a20_schatzkammer_vitrine_used_mit_staender_2#1;"[The Arab goes to the stand and opens the cordons. Then he raise up the heavy stand and oes into ""Attackspose"" before the cabinet.]"
spokentexts_a20_schatzkammer_vitrine_used_mit_staender_2_st_1_direction;makes himself courage
spokentexts_a20_schatzkammer_vitrine_used_mit_staender_2_st_1;Tout va bien se passer, tout va bien se passer...
sequences_a20_schatzkammer_vitrine_used_mit_staender_2#3;[With all his force he rammed the stand exactly on the diamond on the window.]
sequences_a20_schatzkammer_vitrine_used_mit_staender_2#4;[The glass gets more cracks. But the Arab can not enjoy his success. Alarm sounds.]
sequences_a20_schatzkammer_vitrine_used_mit_staender_2#5;[The Arab turns to the entrance where the door closes. Then he looks up.]
spokentexts_a20_schatzkammer_vitrine_used_mit_staender_2_st_2_direction;scared
spokentexts_a20_schatzkammer_vitrine_used_mit_staender_2_st_2;Non ! NON !
sequences_a20_schatzkammer_vitrine_used_mit_staender_2#7;[The Arab is running to the rope. It falls toward him. He catches it absently, looks scared up.]
spokentexts_a20_schatzkammer_vitrine_used_mit_staender_2_st_3_direction;irritated
spokentexts_a20_schatzkammer_vitrine_used_mit_staender_2_st_3;Il veut m'enfermer ici !
spokentexts_a20_schatzkammer_vitrine_used_mit_staender_2_st_4_direction;suddenly awake and alert
spokentexts_a20_schatzkammer_vitrine_used_mit_staender_2_st_4;Mais pourquoi ? Il n'a pas encore le joyau ! Que veut-il...
sequences_a20_schatzkammer_vitrine_used_mit_staender_2#10;[The Arab looks to the ground.]
spokentexts_a20_schatzkammer_vitrine_used_mit_staender_2_st_5;Oh, non.
sequences_a20_schatzkammer_vitrine_used_mit_staender_2#12;[Cut to outside. We see the scene how Ohi runs towards the gate and there is an explosion. The gate closes and the screen goes black.]
sequences_a20_schatzkammer_vitrine_used_mit_staender_2#13;[Next in the ruined treasure room in the tomb.]
sequences_a20_schatzkammer_seq_a20_schatzkammer_betreten#0;[The Arab let himself gently down on the walk area and unties itself. Below the director shows Ohi the treasure room.]
spokentexts_a20_schatzkammer_seq_a20_schatzkammer_betreten_st_1;Une telle tentative se solderait ici par un échec. La vitrine est fixée au sol et pèse plusieurs centaines de kilos.
sequences_a20_schatzkammer_seq_a20_schatzkammer_betreten#2;[The Arab hid the rope a little and looks in the shadow the situation. Suddenly Ohi turns around and points to the camera in the vicinity of the Arab. The Arab lets himself fall flat on his stomach and does not hope to be seen.]
spokentexts_a20_schatzkammer_seq_a20_schatzkammer_betreten_st_2;Qu'est-ce que c'est ? Une caméra?
spokentexts_a20_schatzkammer_seq_a20_schatzkammer_betreten_st_3_direction;proud
spokentexts_a20_schatzkammer_seq_a20_schatzkammer_betreten_st_3;Le dernier cri ! On appelle ça la vidéo-surveillance.
spokentexts_a20_schatzkammer_seq_a20_schatzkammer_betreten_st_4;J'en ai entendu parler ! Les images sont enregistrées et peuvent être revues plus tard.
spokentexts_a20_schatzkammer_seq_a20_schatzkammer_betreten_st_5;Tout à fait. Les images des trois caméras sont enregistrées dans la salle de sécurité.
spokentexts_a20_schatzkammer_seq_a20_schatzkammer_betreten_st_6_direction;whistles appreciatively, 'not bad'
spokentexts_a20_schatzkammer_seq_a20_schatzkammer_betreten_st_6;Ouah !
spokentexts_a20_schatzkammer_seq_a20_schatzkammer_betreten_st_7;Comme je l'ai dit, nous n'avons pas lésiné sur les moyens.
spokentexts_a20_schatzkammer_seq_a20_schatzkammer_betreten_st_8;Je pense en avoir vu assez. Mais quelque chose d'autre m'intéresse.
sequences_a20_schatzkammer_seq_a20_schatzkammer_betreten#10;[Ohi and the director are leaving the treasure room. The Arab breathes and then stands up again.]
spokentexts_a20_schatzkammer_seq_a20_schatzkammer_betreten_st_9_direction;exhalation of relief
spokentexts_a20_schatzkammer_seq_a20_schatzkammer_betreten_st_9;Pfiu...
sequences_a20_schatzkammer_seq_a20_schatzkammer_betreten#12;[The player takes control.]
texts_a20_schatzkammer_loch_mo_ex_1__2;Examiner le trou
texts_a20_schatzkammer_loch_mo_use_1;Descendre dans le trou
spokentexts_a20_schatzkammer_loch_ex_1_st_1_direction;whisper
spokentexts_a20_schatzkammer_loch_ex_1_st_1;C'est exactement le contraire d'un cambriolage intelligent.
spokentexts_a20_schatzkammer_loch_ex_1_st_2_direction;whisper
spokentexts_a20_schatzkammer_loch_ex_1_st_2;Inch a dû décider d'employer une méthode violente quand il s'est rendu compte qu'il ne pouvait pas compter sur moi.
spokentexts_a20_schatzkammer_loch_ex_1_st_3_direction;whisper
spokentexts_a20_schatzkammer_loch_ex_1_st_3;Je serais mort dans l'explosion et aurais été le bouc émissaire...
spokentexts_a20_schatzkammer_loch_ex_2_st_1_direction;whisper
spokentexts_a20_schatzkammer_loch_ex_2_st_1;Je dois retourner au grenier le plus vite possible. Inch est seul avec Alex là bas !
sequences_a20_schatzkammer_loch_use_1#1;[The Arab goes to the hole, is just about to let himself down. Then his eyes fall on the guard's gun. He thinks for a moment, then he takes the gun to him.]
sequences_a20_schatzkammer_loch_use_1#2;[He begins to get down into the hole.]
sequences_a20_schatzkammer_loch_use_1#3;[*** END OF SECTION ***]
sequences_a20_schatzkammer_loch_use_1#4;[*** END OF SECTION ***]
sequences_a20_schatzkammer_loch_use_1#5;[*** END OF SECTION ***]
texts_a20_schatzkammer_sarkophag_mo_ex_1;Examiner le sarcophage
texts_a20_schatzkammer_sarkophag_mo_use_1;Ouvrir la porte
spokentexts_a20_schatzkammer_sarkophag_ex_1_st_1_direction;whisper
spokentexts_a20_schatzkammer_sarkophag_ex_1_st_1;Le sarcophage m'a protégé des projectiles. Les Égyptiens connaissaient leur boulot !
sequences_a20_schatzkammer_sarkophag_use_1#1;[The Arab starts to push the door of the tomb.]
sequences_a20_schatzkammer_sarkophag_use_1#2;[Cut to the destroyed treasure room.]
sequences_a20_schatzkammer_sarkophag_use_1#3;[The door of the tomb is opened further, the Arab comes out. The door remains open.]
sequences_a20_schatzkammer_sarkophag_use_1#4;[The Arab is unsteady on his feet. But he discovers the guard and acts carefully. He stands behind a pillar, etc.]
texts_a20_schatzkammer_truemmer_mo_ex_1;Examiner la destruction
spokentexts_a20_schatzkammer_truemmer_ex_1_st_1_direction;stunned
spokentexts_a20_schatzkammer_truemmer_ex_1_st_1;Tout est détruit... Des oeuvres d'art inestimables et datant de plusieurs siècles !
spokentexts_a20_schatzkammer_truemmer_ex_1_st_2;Rien n'est sacré pour Inch.
texts_a20_schatzkammer_zerstoert_charakter_wachmann_mo_ex_1__2__3;Regarder l'Officier Oliver
texts_a20_schatzkammer_zerstoert_charakter_wachmann_mo_used_mit_stein;Assommer l'Officier Oliver
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_ex_1_st_1_direction;whisper
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_ex_1_st_1;L'Officier Oliver...
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_ex_1_st_2_direction;whisper
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_ex_1_st_2;Il est complètement concentré sur le trou dans la salle.
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_ex_2_st_1_direction;whisper
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_ex_2_st_1;Tant que je suis silencieux il ne se rendra compte de rien.
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_ex_3_st_1_direction;whisper
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_ex_3_st_1;Il est inconscient. Il se réveillera avec un mal de crâne dans quelques minutes.
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_ex_3_st_2_direction;whisper
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_ex_3_st_2;Je n'avais pas d'autre choix.
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_used_mit_stein_st_1_direction;very dim, out of the hole
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_used_mit_stein_st_1;Il est là-dedans, Robert. J'en suis sûr.
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_used_mit_stein_st_2;Peut être. Allez dans la salle de sécurité et ouvrez les portes !
sequences_a20_schatzkammer_zerstoert_charakter_wachmann_used_mit_stein#3;[The Arab before sneaking, picks up the stone.]
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_used_mit_stein_st_3;Dites ça au directeur.
